學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1005,淡江大學,449911,理學院尖端材料科學學士學位學程,D 日,B 學士,30,11,28,11,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,460101,數學學系,D 日,D 博士,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,01 新北市,1 一般
1005,淡江大學,460101,數學學系－數學與數據科學碩士班,D 日,M 碩士,8,5,5,2,5,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,460101,數學學系－資料科學與數理統計組,D 日,B 學士,37,17,31,25,36,15,25,27,0,0,0,0,0,0,17,3,01 新北市,1 一般
1005,淡江大學,460101,數學學系－數學組,D 日,B 學士,44,9,37,12,32,11,32,10,0,0,0,0,0,0,13,0,01 新北市,1 一般
1005,淡江大學,460101,數學學系,N 職,M 碩士,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,460101,數學學系－中等學校教師在職進修數學教學碩士學位班,N 職,M 碩士,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,460201,統計學系,D 日,M 碩士,6,9,4,8,2,2,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,460201,統計學系,D 日,B 學士,99,92,99,83,80,99,94,79,0,0,0,0,0,0,26,13,01 新北市,1 一般
1005,淡江大學,460201,統計學系,P 進,B 學士,5,4,16,11,11,4,8,4,0,0,0,0,0,0,11,3,01 新北市,1 一般
1005,淡江大學,480109,資訊管理學系,D 日,M 碩士,14,7,13,11,6,4,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,480109,資訊管理學系,D 日,B 學士,112,85,117,86,107,70,111,83,0,0,0,0,0,0,41,4,01 新北市,1 一般
1005,淡江大學,480109,資訊管理學系,N 職,M 碩士,14,4,15,7,0,0,4,0,0,0,1,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,480310,資訊創新與科技學系－軟體工程全英語組,D 日,B 學士,41,14,25,14,26,7,21,8,0,0,0,0,0,0,9,4,01 新北市,1 一般
1005,淡江大學,480310,資訊創新與科技學系－應用資訊全英語組,D 日,B 學士,23,32,24,19,23,15,21,6,0,0,0,0,0,0,3,1,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系,D 日,D 博士,7,1,5,0,5,0,6,1,7,0,3,0,6,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－控制晶片與系統組,D 日,M 碩士,5,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－通訊與電波組,D 日,M 碩士,9,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－機器人工程碩士班,D 日,M 碩士,20,1,17,2,3,0,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－積體電路與計算機系統組,D 日,M 碩士,14,1,11,1,6,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－電機通訊組,D 日,B 學士,53,7,59,3,54,7,53,3,0,0,0,0,0,0,10,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－電機資訊組,D 日,B 學士,53,7,58,5,50,6,54,6,0,0,0,0,0,0,13,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系－電機與系統組,D 日,B 學士,56,5,58,5,57,8,53,6,0,0,0,0,0,0,10,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系,N 職,M 碩士,12,0,15,0,9,1,2,0,7,0,5,1,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520101,電機工程學系,P 進,B 學士,27,4,19,1,23,1,24,2,0,0,0,0,0,0,16,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系,D 日,D 博士,5,1,3,0,3,0,6,0,1,1,4,0,4,1,0,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系,D 日,M 碩士,28,6,31,2,5,1,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系－全英語碩士班,D 日,M 碩士,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系－資訊網路與多媒體碩士班,D 日,M 碩士,6,1,9,3,2,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系,D 日,B 學士,130,33,154,23,164,33,154,26,0,0,0,0,0,0,44,4,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系,N 職,M 碩士,10,2,11,1,7,1,5,0,0,0,1,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520114,資訊工程學系,P 進,B 學士,23,6,27,5,21,3,23,10,0,0,0,0,0,0,5,1,01 新北市,1 一般
1005,淡江大學,520205,航空太空工程學系,D 日,M 碩士,19,7,11,1,4,0,0,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520205,航空太空工程學系,D 日,B 學士,101,21,110,16,99,23,95,15,0,0,0,0,0,0,30,1,01 新北市,1 一般
1005,淡江大學,520205,航空太空工程學系,N 職,M 碩士,8,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520226,機械與機電工程學系,D 日,D 博士,2,1,3,0,1,1,3,1,1,0,4,0,1,0,0,0,01 新北市,1 一般
1005,淡江大學,520226,機械與機電工程學系－光機電整合組,D 日,M 碩士,5,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520226,機械與機電工程學系－精密機械組,D 日,M 碩士,13,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520226,機械與機電工程學系－光機電整合組,D 日,B 學士,59,7,63,2,52,7,59,3,0,0,0,0,0,0,12,2,01 新北市,1 一般
1005,淡江大學,520226,機械與機電工程學系－精密機械組,D 日,B 學士,54,8,61,5,54,7,59,8,0,0,0,0,0,0,24,0,01 新北市,1 一般
1005,淡江大學,520301,土木工程學系,D 日,D 博士,1,1,0,1,0,1,2,0,1,0,2,0,3,1,0,0,01 新北市,1 一般
1005,淡江大學,520301,土木工程學系,D 日,M 碩士,15,1,12,7,10,1,3,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520301,土木工程學系－工程設施組,D 日,B 學士,108,17,105,16,93,20,96,17,0,0,0,0,0,0,38,5,01 新北市,1 一般
1005,淡江大學,520301,土木工程學系－營建企業組,D 日,B 學士,52,13,57,11,44,14,51,8,0,0,0,0,0,0,21,3,01 新北市,1 一般
1005,淡江大學,520403,化學工程與材料工程學系,D 日,D 博士,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,01 新北市,1 一般
1005,淡江大學,520403,化學工程與材料工程學系,D 日,M 碩士,23,5,18,7,5,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520403,化學工程與材料工程學系,D 日,B 學士,80,36,83,35,136,45,123,36,0,0,0,0,0,0,55,4,01 新北市,1 一般
1005,淡江大學,520907,水資源及環境工程學系,D 日,D 博士,1,1,0,0,0,1,2,0,1,0,0,0,3,0,0,0,01 新北市,1 一般
1005,淡江大學,520907,水資源及環境工程學系,D 日,M 碩士,10,5,9,3,3,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,520907,水資源及環境工程學系,D 日,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01 新北市,1 一般
1005,淡江大學,520907,水資源及環境工程學系－水資源工程組,D 日,B 學士,48,11,44,11,31,20,37,9,0,0,0,0,0,0,16,2,01 新北市,1 一般
1005,淡江大學,520907,水資源及環境工程學系－環境工程組,D 日,B 學士,48,16,43,12,48,10,46,21,0,0,0,0,0,0,8,2,01 新北市,1 一般
1005,淡江大學,580101,建築學系,D 日,M 碩士,16,3,8,3,5,4,5,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,580101,建築學系,D 日,B 學士,36,27,39,36,42,30,33,28,31,26,0,0,0,0,23,22,01 新北市,1 一般
1005,淡江大學,810233,國際觀光管理學系全英語學士班,D 日,B 學士,22,82,26,67,12,34,14,40,0,0,0,0,0,0,6,7,01 新北市,1 一般
1005,淡江大學,840101,運輸管理學系,D 日,M 碩士,8,4,6,3,4,1,1,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1005,淡江大學,840101,運輸管理學系,D 日,B 學士,72,56,63,68,66,66,82,54,0,0,0,0,0,0,12,5,01 新北市,1 一般
1006,中國文化大學,140101,教育學系,D 日,B 學士,16,46,13,53,11,53,13,54,0,0,0,0,0,0,7,10,30 臺北市,1 一般
1006,中國文化大學,140203,華語文教學碩士學位學程,N 職,M 碩士,3,9,3,6,1,5,0,4,0,6,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,140315,體育學系－運動教練博士班,D 日,D 博士,9,1,8,4,5,5,7,3,5,3,4,1,2,2,0,0,30 臺北市,1 一般
1006,中國文化大學,140315,體育學系－運動教練碩士班,D 日,M 碩士,28,11,17,13,21,11,14,4,1,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,140315,體育學系,D 日,B 學士,94,17,77,25,74,21,82,24,0,0,0,0,0,0,42,3,30 臺北市,1 一般
1006,中國文化大學,210101,美術學系,D 日,M 碩士,5,15,2,10,3,13,7,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,210101,美術學系,D 日,B 學士,15,44,23,42,16,44,21,37,0,0,0,0,0,0,14,16,30 臺北市,1 一般
1006,中國文化大學,210401,音樂學系,D 日,M 碩士,9,8,4,9,10,11,3,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,210401,音樂學系,D 日,B 學士,23,31,20,37,14,40,20,37,0,0,0,0,0,0,7,8,30 臺北市,1 一般
1006,中國文化大學,210402,中國音樂學系,D 日,M 碩士,5,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,210402,中國音樂學系,D 日,B 學士,16,33,9,37,14,35,12,34,0,0,0,0,0,0,6,15,30 臺北市,1 一般
1006,中國文化大學,210501,戲劇學系,D 日,M 碩士,2,3,2,3,2,1,4,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,210501,戲劇學系,D 日,B 學士,15,45,17,45,24,38,19,28,0,0,0,0,0,0,8,20,30 臺北市,1 一般
1006,中國文化大學,210502,中國戲劇學系,D 日,B 學士,19,41,19,27,17,22,15,32,0,0,0,0,0,0,17,9,30 臺北市,1 一般
1006,中國文化大學,210511,舞蹈學系,D 日,M 碩士,1,1,1,5,3,6,1,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,210511,舞蹈學系,D 日,B 學士,2,34,6,27,0,35,3,29,0,0,0,0,0,0,2,12,30 臺北市,1 一般
1006,中國文化大學,220201,中國文學系,D 日,D 博士,1,6,3,6,4,4,4,3,2,4,5,6,6,5,0,0,30 臺北市,1 一般
1006,中國文化大學,220201,中國文學系,D 日,M 碩士,7,5,7,10,5,3,10,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220201,中國文學系－中國文學組,D 日,B 學士,56,57,46,70,44,60,31,67,0,0,0,0,0,0,19,32,30 臺北市,1 一般
1006,中國文化大學,220201,中國文學系－文藝創作組,D 日,B 學士,14,42,16,45,17,47,25,37,0,0,0,0,0,0,8,18,30 臺北市,1 一般
1006,中國文化大學,220201,中國文學系,N 職,M 碩士,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220307,英國語文學系,D 日,M 碩士,4,1,2,4,0,3,1,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220307,英國語文學系,D 日,B 學士,29,78,27,87,36,82,38,73,0,0,0,0,0,0,23,31,30 臺北市,1 一般
1006,中國文化大學,220314,法國語文學系,D 日,B 學士,12,45,9,39,3,52,8,47,0,0,0,0,0,0,4,11,30 臺北市,1 一般
1006,中國文化大學,220315,德國語文學系,D 日,B 學士,12,38,15,39,11,40,11,37,0,0,0,0,0,0,4,9,30 臺北市,1 一般
1006,中國文化大學,220320,日本語文學系,D 日,M 碩士,3,2,3,3,1,0,2,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220320,日本語文學系,D 日,B 學士,38,79,34,88,30,89,32,75,0,0,0,0,0,0,11,29,30 臺北市,1 一般
1006,中國文化大學,220323,俄國語文學系,D 日,B 學士,13,40,6,38,13,39,12,30,0,0,0,0,0,0,2,17,30 臺北市,1 一般
1006,中國文化大學,220324,韓國語文學系,D 日,M 碩士,4,9,2,4,2,4,0,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220324,韓國語文學系,D 日,B 學士,5,60,4,58,14,52,6,53,0,0,0,0,0,0,7,7,30 臺北市,1 一般
1006,中國文化大學,220901,史學系,D 日,D 博士,6,1,4,3,3,3,6,1,5,2,8,3,8,6,0,0,30 臺北市,1 一般
1006,中國文化大學,220901,史學系,D 日,M 碩士,5,0,2,2,3,1,8,4,1,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,220901,史學系,D 日,B 學士,44,16,41,15,41,16,32,26,0,0,0,0,0,0,18,10,30 臺北市,1 一般
1006,中國文化大學,221101,哲學系,D 日,D 博士,2,2,1,4,1,1,1,3,3,2,3,0,6,0,0,0,30 臺北市,1 一般
1006,中國文化大學,221101,哲學系,D 日,M 碩士,2,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,221101,哲學系,D 日,B 學士,33,15,28,19,29,17,19,11,0,0,0,0,0,0,9,4,30 臺北市,1 一般
1006,中國文化大學,230202,數位媒體學士學位學程,P 進,B 學士,0,0,33,41,17,50,12,24,0,0,0,0,0,0,15,21,30 臺北市,1 一般
1006,中國文化大學,310101,經濟學系,D 日,D 博士,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30 臺北市,1 一般
1006,中國文化大學,310101,經濟學系,D 日,M 碩士,3,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310101,經濟學系,D 日,B 學士,79,27,63,44,66,45,67,37,0,0,0,0,0,0,20,7,30 臺北市,1 一般
1006,中國文化大學,310201,政治學系,D 日,D 博士,3,2,4,0,3,1,3,0,6,3,6,1,9,3,0,0,30 臺北市,1 一般
1006,中國文化大學,310201,政治學系,D 日,M 碩士,4,1,5,2,2,3,3,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310201,政治學系,D 日,B 學士,26,22,21,28,29,23,23,27,0,0,0,0,0,0,5,13,30 臺北市,1 一般
1006,中國文化大學,310201,政治學系,N 職,M 碩士,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310209,國家發展與中國大陸研究所,D 日,D 博士,11,2,8,5,12,1,6,2,6,2,8,3,15,6,0,0,30 臺北市,1 一般
1006,中國文化大學,310209,國家發展與中國大陸研究所－中國大陸組,D 日,M 碩士,9,6,4,3,4,2,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310209,國家發展與中國大陸研究所－國家發展組,D 日,M 碩士,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310305,社會科學院澳門境外碩士在職專班,N 職,M 碩士,4,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310504,心理輔導學系,D 日,M 碩士,7,18,10,16,7,8,7,19,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310504,心理輔導學系,D 日,B 學士,26,44,34,38,19,45,22,43,0,0,0,0,0,0,4,11,30 臺北市,1 一般
1006,中國文化大學,310601,地理學系,D 日,B 學士,34,24,41,23,35,25,36,19,0,0,0,0,0,0,4,4,30 臺北市,1 一般
1006,中國文化大學,310603,地學研究所,D 日,D 博士,2,2,2,1,3,0,3,0,3,1,2,0,4,2,0,0,30 臺北市,1 一般
1006,中國文化大學,310603,地學研究所－大氣科學組,D 日,M 碩士,2,0,5,1,7,0,1,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310603,地學研究所－地理組,D 日,M 碩士,4,4,1,2,5,0,2,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310603,地學研究所－地質組,D 日,M 碩士,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,310804,行政管理學系,D 日,B 學士,43,71,32,82,53,71,52,64,0,0,0,0,0,0,12,12,30 臺北市,1 一般
1006,中國文化大學,311003,勞工關係學系,D 日,M 碩士,7,11,5,6,11,6,8,7,0,4,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,311003,勞工關係學系－人力資源組,D 日,B 學士,20,32,9,47,15,43,22,34,0,0,0,0,0,0,5,7,30 臺北市,1 一般
1006,中國文化大學,311003,勞工關係學系－勞資關係組,D 日,B 學士,18,42,16,42,13,43,14,42,0,0,0,0,0,0,6,2,30 臺北市,1 一般
1006,中國文化大學,311026,社會企業管理碩士在職學位學程,N 職,M 碩士,4,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,320101,大眾傳播學系,D 日,B 學士,52,82,37,96,46,109,50,86,0,0,0,0,0,0,18,15,30 臺北市,1 一般
1006,中國文化大學,320105,資訊傳播學系,D 日,M 碩士,3,1,3,2,0,1,1,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,320105,資訊傳播學系,D 日,B 學士,49,76,44,68,52,67,62,52,0,0,0,0,0,0,4,11,30 臺北市,1 一般
1006,中國文化大學,320201,新聞學系,D 日,M 碩士,1,6,3,2,4,1,2,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,320201,新聞學系,D 日,B 學士,35,91,38,102,36,97,33,106,0,0,0,0,0,0,10,12,30 臺北市,1 一般
1006,中國文化大學,320201,新聞學系,N 職,M 碩士,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,320802,廣告學系,D 日,B 學士,31,93,29,94,23,106,33,90,0,0,0,0,0,0,5,21,30 臺北市,1 一般
1006,中國文化大學,320802,廣告學系,P 進,B 學士,0,1,22,63,35,98,45,106,0,0,0,0,0,0,26,61,30 臺北市,1 一般
1006,中國文化大學,340118,全球商務碩士學位學程,D 日,M 碩士,3,10,5,6,4,9,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340118,全球商務學士學位學程,D 日,B 學士,17,35,19,40,23,27,31,23,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340124,時尚與創意產業品牌建構及經營進修學士學位學程,P 進,B 學士,0,1,18,24,17,36,13,32,0,0,0,0,0,0,7,15,30 臺北市,1 一般
1006,中國文化大學,340201,會計學系,D 日,M 碩士,6,8,6,5,2,2,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340201,會計學系,D 日,B 學士,54,63,36,83,37,83,45,71,0,0,0,0,0,0,14,8,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系,D 日,D 博士,10,8,3,7,7,5,6,11,7,4,7,6,4,6,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系,D 日,M 碩士,7,6,15,12,4,3,1,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系,D 日,B 學士,71,99,76,100,87,95,80,97,0,0,0,0,0,0,26,10,30 臺北市,1 一般
1006,中國文化大學,340307,企業實務管理數位碩士在職專班,N 職,M 碩士,14,16,10,14,6,2,4,3,3,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系－人力資源管理組,N 職,M 碩士,2,4,0,1,1,0,3,2,0,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系－非營利組織管理組,N 職,M 碩士,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系－財務金融組,N 職,M 碩士,2,4,1,2,0,0,0,1,1,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系－國際企業組,N 職,M 碩士,3,1,4,6,1,3,1,1,0,1,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340307,國際企業管理學系,N 修,C 二技,0,0,0,0,15,15,17,23,5,5,0,0,0,0,0,0,30 臺北市,2 技職
1006,中國文化大學,340307,國際企業管理學系,P 進,B 學士,0,0,29,30,35,37,33,41,0,0,0,0,0,0,21,23,30 臺北市,1 一般
1006,中國文化大學,340401,國際貿易學系,D 日,M 碩士,4,8,8,1,4,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340401,國際貿易學系,D 日,B 學士,68,99,59,111,65,118,74,93,0,0,0,0,0,0,14,12,30 臺北市,1 一般
1006,中國文化大學,340401,國際貿易學系,P 進,B 學士,0,0,14,12,11,12,9,18,0,0,0,0,0,0,5,9,30 臺北市,1 一般
1006,中國文化大學,340501,財務金融學系,D 日,M 碩士,8,12,5,7,1,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340501,財務金融學系,D 日,B 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,8,30 臺北市,1 一般
1006,中國文化大學,340501,財務金融學系－金融行銷組,D 日,B 學士,32,24,30,29,28,34,25,32,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340501,財務金融學系－財務金融組,D 日,B 學士,54,52,56,67,61,59,70,44,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340501,財務金融學系,P 進,B 學士,0,0,22,19,25,36,33,40,0,0,0,0,0,0,22,12,30 臺北市,1 一般
1006,中國文化大學,340801,行銷碩士學位學程,D 日,M 碩士,7,6,5,9,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,340823,全球品牌與行銷碩士在職學位學程,N 職,M 碩士,8,18,2,12,2,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,349988,資訊安全產業碩士專班,D 日,M 碩士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,349988,數位內容管理產業碩士專班,D 日,M 碩士,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,380101,法律學系,D 日,D 博士,6,0,2,3,3,2,2,1,4,0,1,1,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,380101,法律學系,D 日,M 碩士,47,23,35,24,31,24,43,18,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,380101,法律學系－法學組,D 日,B 學士,64,104,85,97,84,93,83,89,0,0,0,0,0,0,21,19,30 臺北市,1 一般
1006,中國文化大學,380101,法律學系－財經法律組,D 日,B 學士,64,53,54,65,55,57,47,60,0,0,0,0,0,0,20,12,30 臺北市,1 一般
1006,中國文化大學,380101,法律學系,N 職,M 碩士,13,8,12,9,8,7,6,5,3,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,420103,生命科學系,D 日,B 學士,28,30,32,19,33,17,22,20,0,0,0,0,0,0,8,3,30 臺北市,1 一般
1006,中國文化大學,420302,生物科技研究所,D 日,M 碩士,7,4,2,4,4,2,2,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,440101,化學系－應用化學碩士班,D 日,M 碩士,10,1,8,0,3,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,440101,化學系,D 日,B 學士,31,18,32,15,41,14,31,10,0,0,0,0,0,0,8,4,30 臺北市,1 一般
1006,中國文化大學,440203,地質學系,D 日,B 學士,40,16,34,12,26,21,34,11,0,0,0,0,0,0,18,2,30 臺北市,1 一般
1006,中國文化大學,440401,大氣科學系,D 日,B 學士,40,17,36,17,30,24,38,13,0,0,0,0,0,0,9,1,30 臺北市,1 一般
1006,中國文化大學,460102,應用數學系,D 日,B 學士,69,33,65,26,50,27,60,26,0,0,0,0,0,0,30,4,30 臺北市,1 一般
1006,中國文化大學,480109,資訊管理學系,D 日,M 碩士,7,4,2,3,3,0,8,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,480109,資訊管理學系,D 日,B 學士,112,50,105,57,95,71,74,80,0,0,0,0,0,0,33,21,30 臺北市,1 一般
1006,中國文化大學,480109,資訊管理學系－行動商務及資訊安全組,N 職,M 碩士,2,4,3,4,4,0,2,2,4,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,480109,資訊管理學系－數位匯流與科技治理組,N 職,M 碩士,2,1,3,1,1,0,4,1,2,2,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,480109,資訊管理學系,P 進,B 學士,0,0,22,2,12,1,14,3,0,0,0,0,0,0,7,1,30 臺北市,1 一般
1006,中國文化大學,520101,電機工程學系,D 日,B 學士,89,6,81,12,86,3,85,3,0,0,0,0,0,0,22,0,30 臺北市,1 一般
1006,中國文化大學,520114,資訊工程學系,D 日,M 碩士,3,0,7,0,5,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1006,中國文化大學,520114,資訊工程學系,D 日,B 學士,99,15,102,7,91,18,88,17,0,0,0,0,0,0,26,2,30 臺北市,1 一般
1006,中國文化大學,520143,光電物理學系,D 日,B 學士,37,9,37,6,44,7,37,5,0,0,0,0,0,0,9,3,30 臺北市,1 一般
1006,中國文化大學,520201,機械工程學系－數位機電碩士班,D 日,M 碩士,10,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
